ID_unique,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
88320,225493,USB-C Charging Cable,1,11.95,07/04/19 12:08,"580 Maple St, Los Angeles, CA 90001"
88321,225494,27in 4K Gaming Monitor,1,389.99,07/24/19 07:10,"163 Dogwood St, New York City, NY 10001"
88322,225494,Bose SoundSport Headphones,1,99.99,07/24/19 07:10,"163 Dogwood St, New York City, NY 10001"
88323,225495,Lightning Charging Cable,1,14.95,07/01/19 10:40,"147 Park St, New York City, NY 10001"
88324,225496,Wired Headphones,1,11.99,07/10/19 23:49,"934 Lake St, Seattle, WA 98101"
88325,225497,Wired Headphones,1,11.99,07/11/19 21:10,"650 14th St, Dallas, TX 75001"
88326,225498,AAA Batteries (4-pack),5,2.99,07/14/19 13:45,"888 Dogwood St, San Francisco, CA 94016"
88327,225499,Apple Airpods Headphones,1,150,07/26/19 20:55,"139 4th St, San Francisco, CA 94016"
88328,225500,AAA Batteries (4-pack),1,2.99,07/06/19 12:09,"337 Wilson St, Boston, MA 02215"
88329,225501,iPhone,1,700,07/10/19 13:50,"647 13th St, Seattle, WA 98101"
88330,225502,Macbook Pro Laptop,1,1700,07/17/19 21:30,"541 Spruce St, Austin, TX 73301"
88331,225503,AAA Batteries (4-pack),1,2.99,07/06/19 21:04,"849 Meadow St, Dallas, TX 75001"
88332,225504,AAA Batteries (4-pack),1,2.99,07/02/19 10:03,"355 Sunset St, Seattle, WA 98101"
88333,225505,Wired Headphones,1,11.99,07/09/19 19:20,"167 Forest St, San Francisco, CA 94016"
88334,225506,Wired Headphones,1,11.99,07/28/19 08:42,"538 Johnson St, New York City, NY 10001"
88335,225507,Apple Airpods Headphones,1,150,07/02/19 15:26,"133 8th St, Los Angeles, CA 90001"
88336,225508,Flatscreen TV,1,300,07/13/19 23:18,"648 14th St, Los Angeles, CA 90001"
88337,225509,Lightning Charging Cable,1,14.95,07/17/19 20:19,"98 North St, New York City, NY 10001"
88338,225510,34in Ultrawide Monitor,1,379.99,07/05/19 09:34,"884 13th St, Austin, TX 73301"
88339,225511,USB-C Charging Cable,1,11.95,07/01/19 22:27,"43 Jackson St, Dallas, TX 75001"
88340,225512,AAA Batteries (4-pack),1,2.99,07/24/19 09:00,"628 Highland St, Los Angeles, CA 90001"
88341,225513,Wired Headphones,1,11.99,07/12/19 17:57,"619 Meadow St, San Francisco, CA 94016"
88342,225514,AAA Batteries (4-pack),1,2.99,07/04/19 12:12,"474 Johnson St, San Francisco, CA 94016"
88343,225515,USB-C Charging Cable,1,11.95,07/25/19 10:59,"913 Jefferson St, Boston, MA 02215"
88344,225516,Lightning Charging Cable,1,14.95,07/22/19 19:00,"156 Highland St, San Francisco, CA 94016"
88345,225517,AAA Batteries (4-pack),1,2.99,07/24/19 10:41,"333 Madison St, Dallas, TX 75001"
88346,225517,Lightning Charging Cable,1,14.95,07/24/19 10:41,"333 Madison St, Dallas, TX 75001"
88347,225518,Bose SoundSport Headphones,1,99.99,07/24/19 15:46,"364 1st St, Atlanta, GA 30301"
88348,225519,Bose SoundSport Headphones,1,99.99,07/24/19 00:45,"816 5th St, New York City, NY 10001"
88349,225520,AAA Batteries (4-pack),1,2.99,07/01/19 22:25,"31 Willow St, San Francisco, CA 94016"
88350,225521,USB-C Charging Cable,1,11.95,07/28/19 00:53,"653 Lakeview St, Atlanta, GA 30301"
88351,225522,27in FHD Monitor,1,149.99,07/24/19 21:14,"881 5th St, Seattle, WA 98101"
88352,225523,Bose SoundSport Headphones,1,99.99,07/18/19 13:35,"279 Maple St, San Francisco, CA 94016"
88353,225524,Lightning Charging Cable,1,14.95,07/23/19 06:33,"702 Chestnut St, San Francisco, CA 94016"
88354,225525,Lightning Charging Cable,1,14.95,07/02/19 16:35,"142 7th St, New York City, NY 10001"
88355,225526,AA Batteries (4-pack),2,3.84,07/21/19 11:29,"751 Ridge St, San Francisco, CA 94016"
88356,225527,iPhone,1,700,07/03/19 20:38,"916 Maple St, San Francisco, CA 94016"
88357,225528,Lightning Charging Cable,1,14.95,07/12/19 20:51,"36 Highland St, San Francisco, CA 94016"
88358,225529,Google Phone,1,600,07/30/19 23:54,"418 Ridge St, Portland, OR 97035"
88359,225530,27in 4K Gaming Monitor,1,389.99,07/02/19 07:59,"1 Highland St, Portland, OR 97035"
88360,225531,AA Batteries (4-pack),1,3.84,07/08/19 19:09,"296 North St, San Francisco, CA 94016"
88361,225532,Lightning Charging Cable,1,14.95,07/23/19 21:47,"664 4th St, Atlanta, GA 30301"
88362,225533,Flatscreen TV,1,300,07/28/19 13:56,"880 River St, New York City, NY 10001"
88363,225534,Flatscreen TV,1,300,07/16/19 14:43,"753 Lake St, Dallas, TX 75001"
88364,225535,USB-C Charging Cable,1,11.95,07/23/19 13:42,"648 Maple St, New York City, NY 10001"
88365,225536,ThinkPad Laptop,1,999.99,07/14/19 01:00,"561 North St, Boston, MA 02215"
88366,225537,Bose SoundSport Headphones,1,99.99,07/04/19 19:05,"125 Wilson St, San Francisco, CA 94016"
88367,225538,27in 4K Gaming Monitor,1,389.99,07/19/19 22:13,"461 12th St, Atlanta, GA 30301"
88368,225539,USB-C Charging Cable,1,11.95,07/03/19 20:20,"70 Willow St, Seattle, WA 98101"
88369,225540,AA Batteries (4-pack),1,3.84,07/18/19 11:32,"346 Jackson St, Los Angeles, CA 90001"
88370,225541,27in 4K Gaming Monitor,1,389.99,08/01/19 01:15,"480 Spruce St, Los Angeles, CA 90001"
88371,225542,AAA Batteries (4-pack),2,2.99,07/18/19 08:15,"672 Cedar St, San Francisco, CA 94016"
88372,225543,AAA Batteries (4-pack),2,2.99,07/28/19 14:52,"32 1st St, Seattle, WA 98101"
88373,225543,27in FHD Monitor,1,149.99,07/28/19 14:52,"32 1st St, Seattle, WA 98101"
88374,225544,Apple Airpods Headphones,1,150,07/24/19 19:06,"283 Highland St, Dallas, TX 75001"
88375,225545,USB-C Charging Cable,1,11.95,07/06/19 09:09,"323 Main St, San Francisco, CA 94016"
88376,225546,Vareebadd Phone,1,400,07/16/19 21:50,"671 4th St, Austin, TX 73301"
88377,225547,Lightning Charging Cable,1,14.95,07/16/19 18:55,"283 Elm St, San Francisco, CA 94016"
88378,225548,AAA Batteries (4-pack),1,2.99,07/11/19 11:31,"473 9th St, San Francisco, CA 94016"
88379,225549,Bose SoundSport Headphones,1,99.99,07/01/19 18:05,"60 Dogwood St, San Francisco, CA 94016"
88380,225550,USB-C Charging Cable,1,11.95,07/28/19 20:15,"661 7th St, Dallas, TX 75001"
88381,225551,AA Batteries (4-pack),1,3.84,07/16/19 14:58,"480 Chestnut St, Dallas, TX 75001"
88382,225552,Bose SoundSport Headphones,1,99.99,07/24/19 11:53,"540 Center St, New York City, NY 10001"
88383,225553,USB-C Charging Cable,1,11.95,07/01/19 11:59,"637 4th St, San Francisco, CA 94016"
88384,225554,34in Ultrawide Monitor,1,379.99,07/11/19 20:08,"61 South St, San Francisco, CA 94016"
88385,225555,USB-C Charging Cable,1,11.95,07/02/19 12:41,"394 12th St, Los Angeles, CA 90001"
88386,225556,Wired Headphones,3,11.99,07/29/19 09:33,"63 Spruce St, Portland, OR 97035"
88387,225557,Apple Airpods Headphones,1,150,07/28/19 10:52,"462 Center St, San Francisco, CA 94016"
88388,225558,Lightning Charging Cable,1,14.95,07/19/19 21:45,"627 Forest St, Boston, MA 02215"
88389,225559,Wired Headphones,1,11.99,07/30/19 17:31,"65 Cedar St, Boston, MA 02215"
88390,225560,Apple Airpods Headphones,1,150,07/21/19 19:45,"200 1st St, New York City, NY 10001"
88391,225561,AAA Batteries (4-pack),1,2.99,07/26/19 09:56,"176 River St, Boston, MA 02215"
88392,225562,USB-C Charging Cable,1,11.95,07/15/19 12:11,"398 5th St, Boston, MA 02215"
88393,225563,34in Ultrawide Monitor,1,379.99,07/06/19 18:27,"995 Sunset St, Los Angeles, CA 90001"
88394,225564,Flatscreen TV,1,300,07/30/19 11:56,"212 14th St, Los Angeles, CA 90001"
88395,225565,Apple Airpods Headphones,1,150,07/23/19 22:06,"551 8th St, Dallas, TX 75001"
88396,225566,27in FHD Monitor,1,149.99,07/27/19 16:18,"653 Cherry St, Dallas, TX 75001"
88397,225567,Bose SoundSport Headphones,1,99.99,07/19/19 14:49,"480 Willow St, New York City, NY 10001"
88398,225568,AAA Batteries (4-pack),1,2.99,07/19/19 20:47,"165 South St, Boston, MA 02215"
88399,225569,Wired Headphones,1,11.99,07/25/19 13:44,"18 Ridge St, Dallas, TX 75001"
88400,225570,Lightning Charging Cable,1,14.95,07/01/19 19:00,"459 5th St, Seattle, WA 98101"
88401,225571,Apple Airpods Headphones,1,150,07/20/19 04:53,"500 Cherry St, Los Angeles, CA 90001"
88402,225572,Lightning Charging Cable,1,14.95,07/19/19 10:11,"213 13th St, San Francisco, CA 94016"
88403,225573,AAA Batteries (4-pack),1,2.99,07/11/19 19:32,"498 9th St, San Francisco, CA 94016"
88404,225574,AAA Batteries (4-pack),1,2.99,07/14/19 21:52,"427 Walnut St, Seattle, WA 98101"
88405,225575,Wired Headphones,1,11.99,07/25/19 17:53,"681 13th St, San Francisco, CA 94016"
88406,225576,Bose SoundSport Headphones,1,99.99,07/27/19 17:56,"376 Chestnut St, New York City, NY 10001"
88407,225577,AA Batteries (4-pack),2,3.84,07/15/19 08:30,"611 7th St, San Francisco, CA 94016"
88408,225578,Google Phone,1,600,07/14/19 10:39,"470 Church St, Portland, ME 04101"
88409,225578,USB-C Charging Cable,1,11.95,07/14/19 10:39,"470 Church St, Portland, ME 04101"
88410,225579,Apple Airpods Headphones,1,150,07/04/19 08:09,"744 Meadow St, Los Angeles, CA 90001"
88411,225580,Lightning Charging Cable,1,14.95,07/20/19 12:46,"699 Jefferson St, New York City, NY 10001"
88412,225581,34in Ultrawide Monitor,1,379.99,07/12/19 13:45,"168 13th St, Portland, OR 97035"
88413,225582,Lightning Charging Cable,1,14.95,07/01/19 20:17,"324 1st St, Dallas, TX 75001"
88414,225583,AA Batteries (4-pack),1,3.84,07/15/19 12:53,"491 Wilson St, Los Angeles, CA 90001"
88415,225584,Lightning Charging Cable,1,14.95,07/27/19 12:13,"839 6th St, Austin, TX 73301"
88416,225585,27in FHD Monitor,1,149.99,07/30/19 18:05,"775 8th St, Dallas, TX 75001"
88417,225586,34in Ultrawide Monitor,1,379.99,07/11/19 11:54,"576 8th St, Portland, ME 04101"
88418,225587,Wired Headphones,1,11.99,07/09/19 16:14,"531 Chestnut St, San Francisco, CA 94016"
88419,225588,Apple Airpods Headphones,1,150,07/24/19 23:34,"431 Meadow St, Los Angeles, CA 90001"
88420,225589,Wired Headphones,1,11.99,07/27/19 17:41,"644 Lake St, New York City, NY 10001"
88421,225590,Bose SoundSport Headphones,1,99.99,07/22/19 14:31,"743 2nd St, San Francisco, CA 94016"
88422,225591,Lightning Charging Cable,2,14.95,07/27/19 16:14,"79 Ridge St, San Francisco, CA 94016"
88423,225592,AA Batteries (4-pack),2,3.84,07/08/19 12:38,"545 Lincoln St, New York City, NY 10001"
88424,225593,Lightning Charging Cable,1,14.95,07/08/19 15:14,"351 Dogwood St, San Francisco, CA 94016"
88425,225594,Lightning Charging Cable,1,14.95,07/17/19 08:46,"403 6th St, San Francisco, CA 94016"
88426,225595,Apple Airpods Headphones,1,150,07/27/19 13:48,"404 11th St, Portland, OR 97035"
88427,225596,27in FHD Monitor,1,149.99,07/21/19 14:09,"120 Dogwood St, Dallas, TX 75001"
88428,225597,Bose SoundSport Headphones,1,99.99,07/02/19 21:12,"965 Cherry St, Austin, TX 73301"
88429,225598,Apple Airpods Headphones,1,150,07/07/19 18:59,"140 Adams St, Portland, OR 97035"
88430,225599,27in FHD Monitor,1,149.99,07/06/19 13:57,"979 Highland St, Boston, MA 02215"
88431,225600,27in 4K Gaming Monitor,1,389.99,07/12/19 00:37,"653 Lake St, San Francisco, CA 94016"
88432,225601,Lightning Charging Cable,1,14.95,07/28/19 22:02,"673 Lake St, Boston, MA 02215"
88433,225602,AAA Batteries (4-pack),1,2.99,07/05/19 21:51,"782 8th St, Boston, MA 02215"
88434,225603,USB-C Charging Cable,1,11.95,07/06/19 20:29,"203 Highland St, Seattle, WA 98101"
88435,225604,AAA Batteries (4-pack),3,2.99,07/02/19 16:11,"589 Dogwood St, Seattle, WA 98101"
88436,225605,Apple Airpods Headphones,1,150,07/29/19 13:37,"34 Chestnut St, San Francisco, CA 94016"
88437,225606,USB-C Charging Cable,1,11.95,07/31/19 19:01,"376 Dogwood St, Portland, OR 97035"
88438,225607,Bose SoundSport Headphones,1,99.99,07/23/19 10:58,"865 8th St, Dallas, TX 75001"
88439,225608,USB-C Charging Cable,1,11.95,07/07/19 12:52,"172 Jackson St, Portland, OR 97035"
88440,225609,27in FHD Monitor,1,149.99,07/22/19 20:45,"831 Hill St, San Francisco, CA 94016"
88441,225610,Apple Airpods Headphones,1,150,07/06/19 07:48,"70 Highland St, Los Angeles, CA 90001"
88442,225611,Lightning Charging Cable,1,14.95,07/20/19 15:56,"421 11th St, Los Angeles, CA 90001"
88443,225612,USB-C Charging Cable,3,11.95,07/23/19 10:27,"522 Hill St, Los Angeles, CA 90001"
88444,225613,LG Washing Machine,1,600.0,07/16/19 12:54,"830 1st St, San Francisco, CA 94016"
88445,225614,Lightning Charging Cable,1,14.95,07/10/19 14:38,"844 8th St, Austin, TX 73301"
88446,225615,Wired Headphones,1,11.99,07/01/19 15:15,"860 Hickory St, Los Angeles, CA 90001"
88447,225616,USB-C Charging Cable,1,11.95,07/29/19 14:11,"720 Johnson St, New York City, NY 10001"
88448,225617,Lightning Charging Cable,1,14.95,07/28/19 11:06,"803 Jackson St, Dallas, TX 75001"
88449,225618,AA Batteries (4-pack),1,3.84,07/06/19 17:07,"569 North St, Los Angeles, CA 90001"
88450,225619,27in FHD Monitor,1,149.99,07/07/19 11:52,"474 10th St, Los Angeles, CA 90001"
88451,225620,Bose SoundSport Headphones,1,99.99,07/14/19 20:02,"206 River St, Portland, OR 97035"
88452,225621,34in Ultrawide Monitor,1,379.99,07/15/19 20:31,"672 Church St, San Francisco, CA 94016"
88453,225622,27in 4K Gaming Monitor,1,389.99,07/20/19 17:38,"319 12th St, Boston, MA 02215"
88454,225623,Lightning Charging Cable,1,14.95,07/01/19 12:31,"804 Jefferson St, San Francisco, CA 94016"
88455,225624,AAA Batteries (4-pack),2,2.99,07/18/19 10:31,"53 Dogwood St, Seattle, WA 98101"
88456,225625,Bose SoundSport Headphones,1,99.99,07/09/19 20:31,"912 Lake St, Portland, OR 97035"
88457,225626,34in Ultrawide Monitor,1,379.99,07/19/19 09:57,"456 Cherry St, Austin, TX 73301"
88458,225627,AA Batteries (4-pack),1,3.84,07/23/19 17:41,"727 Hickory St, Los Angeles, CA 90001"
88459,225628,AAA Batteries (4-pack),1,2.99,07/09/19 09:08,"828 River St, New York City, NY 10001"
88460,225629,AAA Batteries (4-pack),2,2.99,07/09/19 18:43,"227 Chestnut St, Austin, TX 73301"
88461,225630,Flatscreen TV,1,300,07/07/19 15:00,"531 Center St, New York City, NY 10001"
88462,225631,Macbook Pro Laptop,1,1700,07/30/19 14:46,"978 Walnut St, New York City, NY 10001"
88463,225632,USB-C Charging Cable,1,11.95,07/25/19 00:11,"467 Center St, San Francisco, CA 94016"
88464,225633,Bose SoundSport Headphones,1,99.99,07/31/19 12:21,"795 8th St, San Francisco, CA 94016"
88465,225634,Wired Headphones,1,11.99,07/14/19 13:58,"102 5th St, Los Angeles, CA 90001"
88466,225635,Lightning Charging Cable,2,14.95,07/31/19 06:35,"763 Washington St, Los Angeles, CA 90001"
88467,225636,AA Batteries (4-pack),1,3.84,07/11/19 16:27,"621 Jackson St, New York City, NY 10001"
88468,225637,27in FHD Monitor,1,149.99,07/09/19 14:11,"257 9th St, Seattle, WA 98101"
88469,225638,Bose SoundSport Headphones,1,99.99,07/31/19 13:30,"508 Lincoln St, San Francisco, CA 94016"
88470,225639,Wired Headphones,1,11.99,07/05/19 17:21,"201 Park St, New York City, NY 10001"
88471,225640,20in Monitor,1,109.99,07/01/19 20:18,"772 Sunset St, San Francisco, CA 94016"
88472,225641,Lightning Charging Cable,1,14.95,07/21/19 11:50,"617 9th St, Austin, TX 73301"
88473,225642,Wired Headphones,1,11.99,07/08/19 21:21,"341 14th St, Atlanta, GA 30301"
88474,225643,Apple Airpods Headphones,1,150,07/07/19 07:37,"906 11th St, Atlanta, GA 30301"
88475,225644,Macbook Pro Laptop,1,1700,07/16/19 18:14,"766 Center St, San Francisco, CA 94016"
88476,225645,Wired Headphones,1,11.99,07/27/19 16:07,"489 Spruce St, Los Angeles, CA 90001"
88477,225646,Lightning Charging Cable,1,14.95,07/27/19 10:07,"348 Meadow St, Los Angeles, CA 90001"
88478,225647,Bose SoundSport Headphones,1,99.99,07/01/19 21:48,"471 Washington St, New York City, NY 10001"
88479,225648,20in Monitor,1,109.99,07/23/19 11:59,"882 13th St, Portland, OR 97035"
88480,225649,AA Batteries (4-pack),1,3.84,07/28/19 20:32,"756 Dogwood St, Los Angeles, CA 90001"
88481,225650,Apple Airpods Headphones,1,150,07/31/19 14:49,"891 Sunset St, Austin, TX 73301"
88482,225651,USB-C Charging Cable,1,11.95,07/04/19 10:59,"217 12th St, Los Angeles, CA 90001"
88483,225652,Wired Headphones,1,11.99,07/09/19 12:14,"205 14th St, Seattle, WA 98101"
88484,225653,Bose SoundSport Headphones,1,99.99,07/30/19 17:58,"581 Cedar St, San Francisco, CA 94016"
88485,225654,AA Batteries (4-pack),1,3.84,07/02/19 01:37,"992 Church St, Los Angeles, CA 90001"
88486,225655,20in Monitor,1,109.99,07/13/19 17:18,"160 Washington St, Boston, MA 02215"
88487,225656,ThinkPad Laptop,1,999.99,07/01/19 22:12,"736 Washington St, San Francisco, CA 94016"
88488,225657,USB-C Charging Cable,2,11.95,07/24/19 13:38,"50 7th St, Portland, OR 97035"
88489,225658,USB-C Charging Cable,1,11.95,08/01/19 01:14,"592 Forest St, Los Angeles, CA 90001"
88490,225659,AAA Batteries (4-pack),1,2.99,07/31/19 13:14,"618 Lincoln St, San Francisco, CA 94016"
88491,225660,Vareebadd Phone,1,400,07/28/19 12:37,"116 Chestnut St, Boston, MA 02215"
88492,225661,Lightning Charging Cable,1,14.95,07/09/19 20:41,"160 Washington St, Dallas, TX 75001"
88493,225662,AA Batteries (4-pack),1,3.84,07/01/19 16:07,"88 Cherry St, Atlanta, GA 30301"
88494,225663,USB-C Charging Cable,1,11.95,07/26/19 22:58,"720 Sunset St, Portland, ME 04101"
88495,225664,Macbook Pro Laptop,1,1700,07/22/19 17:44,"120 South St, Dallas, TX 75001"
88496,225665,AAA Batteries (4-pack),2,2.99,07/29/19 13:05,"632 2nd St, Portland, OR 97035"
88497,225666,Lightning Charging Cable,1,14.95,07/15/19 18:03,"743 1st St, Los Angeles, CA 90001"
88498,225667,Lightning Charging Cable,1,14.95,07/26/19 14:17,"536 Johnson St, San Francisco, CA 94016"
88499,225668,AA Batteries (4-pack),3,3.84,07/23/19 23:40,"481 Adams St, New York City, NY 10001"
88500,225669,Flatscreen TV,1,300,07/01/19 09:03,"427 Wilson St, Los Angeles, CA 90001"
88501,225670,Wired Headphones,2,11.99,07/10/19 09:22,"184 Forest St, San Francisco, CA 94016"
88502,225671,AAA Batteries (4-pack),1,2.99,07/09/19 14:15,"567 Park St, San Francisco, CA 94016"
88503,225672,AA Batteries (4-pack),1,3.84,07/20/19 19:51,"441 Lake St, Portland, ME 04101"
88504,225673,USB-C Charging Cable,1,11.95,07/21/19 14:29,"322 5th St, San Francisco, CA 94016"
88505,225674,Bose SoundSport Headphones,1,99.99,07/06/19 09:28,"470 Center St, Atlanta, GA 30301"
88506,225674,Bose SoundSport Headphones,1,99.99,07/06/19 09:28,"470 Center St, Atlanta, GA 30301"
88507,225675,Wired Headphones,1,11.99,07/29/19 11:45,"573 Lincoln St, San Francisco, CA 94016"
88508,225676,AA Batteries (4-pack),1,3.84,07/26/19 15:00,"710 Pine St, Seattle, WA 98101"
88509,225677,USB-C Charging Cable,1,11.95,07/05/19 19:32,"90 2nd St, Dallas, TX 75001"
88510,225678,USB-C Charging Cable,1,11.95,07/29/19 22:52,"626 West St, Atlanta, GA 30301"
88511,225679,AAA Batteries (4-pack),1,2.99,07/09/19 11:02,"996 10th St, San Francisco, CA 94016"
88512,225680,iPhone,1,700,07/10/19 12:24,"492 Chestnut St, Seattle, WA 98101"
88513,225681,Apple Airpods Headphones,1,150,07/05/19 00:04,"496 1st St, Boston, MA 02215"
88514,225682,iPhone,1,700,07/04/19 16:29,"344 Lake St, Los Angeles, CA 90001"
88515,225683,34in Ultrawide Monitor,1,379.99,07/11/19 16:09,"795 West St, Portland, OR 97035"
88516,225684,27in 4K Gaming Monitor,1,389.99,07/16/19 10:41,"811 River St, Boston, MA 02215"
88517,225685,Bose SoundSport Headphones,1,99.99,07/29/19 15:57,"22 Highland St, Atlanta, GA 30301"
88518,225686,Vareebadd Phone,1,400,07/07/19 17:44,"840 Wilson St, San Francisco, CA 94016"
88519,225686,USB-C Charging Cable,1,11.95,07/07/19 17:44,"840 Wilson St, San Francisco, CA 94016"
88520,225686,Wired Headphones,1,11.99,07/07/19 17:44,"840 Wilson St, San Francisco, CA 94016"
88521,225687,Wired Headphones,2,11.99,07/04/19 17:46,"347 2nd St, Los Angeles, CA 90001"
88522,225688,USB-C Charging Cable,1,11.95,07/21/19 00:46,"122 Spruce St, New York City, NY 10001"
88523,225689,Wired Headphones,1,11.99,07/03/19 09:18,"328 11th St, Seattle, WA 98101"
88524,225690,Apple Airpods Headphones,1,150,07/03/19 17:48,"743 Meadow St, Portland, OR 97035"
88525,225691,Lightning Charging Cable,3,14.95,07/11/19 17:55,"585 11th St, Austin, TX 73301"
88526,225692,Wired Headphones,1,11.99,07/12/19 22:59,"793 Madison St, Atlanta, GA 30301"
88527,225693,AA Batteries (4-pack),1,3.84,07/25/19 14:14,"954 Adams St, New York City, NY 10001"
88528,225694,34in Ultrawide Monitor,1,379.99,07/20/19 20:51,"239 1st St, Portland, OR 97035"
88529,225695,Macbook Pro Laptop,1,1700,07/18/19 16:24,"80 Church St, San Francisco, CA 94016"
88530,225696,AAA Batteries (4-pack),2,2.99,07/07/19 00:13,"791 6th St, New York City, NY 10001"
88531,225697,USB-C Charging Cable,1,11.95,07/20/19 11:05,"177 Sunset St, Boston, MA 02215"
88532,225698,AAA Batteries (4-pack),1,2.99,07/13/19 16:33,"536 Main St, Portland, ME 04101"
88533,225699,USB-C Charging Cable,1,11.95,07/18/19 17:22,"153 Jackson St, Atlanta, GA 30301"
88534,225700,iPhone,1,700,07/17/19 17:52,"849 West St, Seattle, WA 98101"
88535,225701,USB-C Charging Cable,1,11.95,07/11/19 21:12,"516 Lincoln St, Los Angeles, CA 90001"
88536,225702,ThinkPad Laptop,1,999.99,07/06/19 17:06,"315 8th St, Boston, MA 02215"
88537,225703,ThinkPad Laptop,1,999.99,07/06/19 20:33,"780 North St, San Francisco, CA 94016"
88538,225704,AA Batteries (4-pack),1,3.84,07/26/19 23:53,"404 Johnson St, Los Angeles, CA 90001"
88539,225705,AA Batteries (4-pack),1,3.84,07/12/19 23:43,"220 Chestnut St, Atlanta, GA 30301"
88540,225706,27in FHD Monitor,1,149.99,07/09/19 18:52,"462 Forest St, San Francisco, CA 94016"
88541,225707,AA Batteries (4-pack),1,3.84,07/10/19 06:27,"2 Highland St, Portland, ME 04101"
88542,225708,Macbook Pro Laptop,1,1700,07/20/19 15:10,"530 Washington St, San Francisco, CA 94016"
88543,225709,iPhone,1,700,07/21/19 14:29,"129 Willow St, Austin, TX 73301"
88544,225710,AA Batteries (4-pack),1,3.84,07/12/19 22:31,"627 Sunset St, Los Angeles, CA 90001"
88545,225710,USB-C Charging Cable,1,11.95,07/12/19 22:31,"627 Sunset St, Los Angeles, CA 90001"
88546,225711,AA Batteries (4-pack),1,3.84,07/30/19 11:32,"996 Madison St, San Francisco, CA 94016"
88547,225712,34in Ultrawide Monitor,1,379.99,07/24/19 18:49,"724 North St, New York City, NY 10001"
88548,225713,Apple Airpods Headphones,1,150,07/03/19 09:46,"625 Dogwood St, Atlanta, GA 30301"
88549,225714,Wired Headphones,2,11.99,07/29/19 11:48,"170 11th St, San Francisco, CA 94016"
88550,225715,Flatscreen TV,1,300,07/27/19 20:18,"14 West St, San Francisco, CA 94016"
88551,225716,USB-C Charging Cable,1,11.95,07/15/19 11:48,"518 Washington St, Portland, OR 97035"
88552,225717,AA Batteries (4-pack),1,3.84,07/26/19 18:59,"334 Wilson St, Boston, MA 02215"
88553,225718,AA Batteries (4-pack),1,3.84,07/26/19 09:47,"112 2nd St, New York City, NY 10001"
88554,225719,Lightning Charging Cable,1,14.95,07/11/19 16:32,"926 Jefferson St, San Francisco, CA 94016"
88555,225720,Flatscreen TV,1,300,07/25/19 20:22,"844 Walnut St, San Francisco, CA 94016"
88556,225721,AAA Batteries (4-pack),2,2.99,07/25/19 15:53,"30 12th St, San Francisco, CA 94016"
88557,225722,Vareebadd Phone,1,400,07/10/19 11:20,"356 Elm St, San Francisco, CA 94016"
88558,225723,27in FHD Monitor,1,149.99,07/09/19 10:22,"824 Hill St, Los Angeles, CA 90001"
88559,225724,Google Phone,1,600,07/04/19 16:18,"393 13th St, Austin, TX 73301"
88560,225725,AAA Batteries (4-pack),5,2.99,07/30/19 00:17,"929 14th St, Los Angeles, CA 90001"
88561,225726,AA Batteries (4-pack),1,3.84,07/03/19 20:24,"116 Willow St, Boston, MA 02215"
88562,225727,Lightning Charging Cable,1,14.95,07/16/19 23:19,"258 13th St, New York City, NY 10001"
88563,225728,Bose SoundSport Headphones,1,99.99,07/19/19 19:30,"503 Elm St, Seattle, WA 98101"
88564,225729,USB-C Charging Cable,1,11.95,07/16/19 07:18,"450 Church St, San Francisco, CA 94016"
88565,225730,34in Ultrawide Monitor,1,379.99,07/16/19 18:04,"13 Maple St, New York City, NY 10001"
88566,225731,AA Batteries (4-pack),1,3.84,07/03/19 05:25,"919 Jackson St, New York City, NY 10001"
88567,225732,USB-C Charging Cable,1,11.95,07/21/19 14:48,"644 6th St, San Francisco, CA 94016"
88568,225733,AAA Batteries (4-pack),1,2.99,07/11/19 19:23,"86 Highland St, San Francisco, CA 94016"
88569,225734,27in FHD Monitor,1,149.99,07/26/19 09:55,"462 Cedar St, San Francisco, CA 94016"
88570,225735,Apple Airpods Headphones,1,150,07/01/19 19:51,"31 Hickory St, San Francisco, CA 94016"
88571,225736,Flatscreen TV,1,300,07/27/19 18:36,"678 Cherry St, Boston, MA 02215"
88572,225737,AAA Batteries (4-pack),5,2.99,07/28/19 12:24,"384 12th St, Atlanta, GA 30301"
88573,225738,34in Ultrawide Monitor,1,379.99,07/11/19 18:58,"349 Lake St, San Francisco, CA 94016"
88574,225739,Apple Airpods Headphones,1,150,07/05/19 20:03,"874 Elm St, Los Angeles, CA 90001"
88575,225740,USB-C Charging Cable,1,11.95,07/17/19 21:09,"165 Cedar St, New York City, NY 10001"
88576,225741,AAA Batteries (4-pack),2,2.99,07/09/19 14:10,"891 Cedar St, Boston, MA 02215"
88577,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
88578,225742,Apple Airpods Headphones,1,150,07/24/19 16:31,"455 12th St, New York City, NY 10001"
88579,225743,Lightning Charging Cable,1,14.95,07/10/19 23:30,"306 Lakeview St, Dallas, TX 75001"
88580,225744,Flatscreen TV,1,300,07/03/19 12:57,"187 Church St, Portland, OR 97035"
88581,225745,AAA Batteries (4-pack),2,2.99,07/05/19 15:41,"582 Forest St, Austin, TX 73301"
88582,225746,USB-C Charging Cable,1,11.95,07/28/19 22:34,"279 Hill St, Austin, TX 73301"
